voter_id,survey_id,response_date,question_id,question_text,is_parent,parent_question,optional_data,dropdown_value,score,comments,Start_Year,Location,Dept
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,8,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,7,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,510,Acknowledgment,Yes,,,,,"I wish I were listened to, its so frustrating because I have lots of thoughts on how we can improve the ways we work, but nobody wants to listen.",2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,6,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,5,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,511,Personal Growth,Yes,,,,,Can't fault the company on personal growth.,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,9,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,10,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,10,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,512,Meaning & Purpose,Yes,,,,,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,10,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,10,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,513,Clarity,Yes,,,,,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,9,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,10,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,10,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,514,Enablement,Yes,,,,,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,5,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,8,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,506,Open Question,Yes,,,,,,2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,9,"Overall happy, my high score is mainly due to the training opportunities available.",2018-2019,Mumbai,Finance
672a540c21fb750b667f496db33d67e7418ba8cb241f3f583499953c9a923823,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,8,Fun atmosphere and good benfits,2018-2019,Mumbai,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,494,Safety,Yes,,,,,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,8,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,488,How much do you trust your organisation?,No,Safety,,,7,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,8,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,508,Freedom,Yes,,,,,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,7,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,7,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,509,Relationships,Yes,,,,,There are great people hear who are interested in me as a person.,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,6,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,8,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,8,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,510,Acknowledgment,Yes,,,,,"This was a strange one for me because I feel listened to, but not particularly valued. Mainly because I what I say isn't acted upon.",2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,5,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,7,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,511,Personal Growth,Yes,,,,,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,9,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,8,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,9,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,512,Meaning & Purpose,Yes,,,,,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,10,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,10,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,513,Clarity,Yes,,,,,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,9,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,9,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,9,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,514,Enablement,Yes,,,,,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,8,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,8,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,506,Open Question,Yes,,,,,,2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,9,"Happy, I feel listened to and able to have a positive impact on my team.",2018-2019,London,Finance
cc673b79f9afbc4dcd5f1149376b6a3a2a2536e868cd91e22bf0a02990c6eed6,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,8,"There are still many internal processes to improve, including workload planning and istribution.",2018-2019,London,Finance
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,494,Safety,Yes,,,,,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,5,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,488,How much do you trust your organisation?,No,Safety,,,7,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,5,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,508,Freedom,Yes,,,,,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,7,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,7,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,509,Relationships,Yes,,,,,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,6,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,6,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,6,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,510,Acknowledgment,Yes,,,,,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,6,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,6,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,511,Personal Growth,Yes,,,,,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,8,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,8,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,8,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,512,Meaning & Purpose,Yes,,,,,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,8,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,10,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,513,Clarity,Yes,,,,,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,10,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,9,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,10,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,514,Enablement,Yes,,,,,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,8,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,9,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,506,Open Question,Yes,,,,,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,9,,2018-2019,London,Technology
3f67505b4227190ecd6f3782f4ac70e2eecd969ebe45d8a3b292fabc6772b141,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,8,Could do with more openness about pay and promotion.,2018-2019,London,Technology
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,494,Safety,Yes,,,,,Hot and uncomfortable environment to work in.,2015 + before,Mumbai,Sales
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,5,,2015 + before,Mumbai,Sales
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,488,How much do you trust your organisation?,No,Safety,,,7,,2015 + before,Mumbai,Sales
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,5,,2015 + before,Mumbai,Sales
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,508,Freedom,Yes,,,,,Feel I have the freedom to deliver because there is trust between myself and my manager.,2015 + before,Mumbai,Sales
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,7,,2015 + before,Mumbai,Sales
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,8,,2015 + before,Mumbai,Sales
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,509,Relationships,Yes,,,,,,2015 + before,Mumbai,Sales
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,7,,2015 + before,Mumbai,Sales
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,7,,2015 + before,Mumbai,Sales
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,8,,2015 + before,Mumbai,Sales
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,510,Acknowledgment,Yes,,,,,,2015 + before,Mumbai,Sales
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,6,,2015 + before,Mumbai,Sales
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,7,,2015 + before,Mumbai,Sales
55a9f3f1f4d443996f4e38d86eab7c21aab2b63d1fa7325ae9c7ded25e08e0a3,99,20210104,511,Personal Growth,Yes,,,,,,2015 + before,Mumbai,Sales
